SurveyNormalizedReactionTimeResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ReactionDate,StimulusStartDate,TimerStartDate,TimerEndDate,CurrentInterval,StartDate,EndDate
c01ced53-a95a-ed11-aac1-0afb9334277d,ac1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629471.97148637509,629471.31887387508,629471.7536600834,629471.97152462509,6,2022-11-02T08:23:24-04:00,2022-11-02T08:23:24-04:00
32b0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435514.69244429166,435514.09783591668,435514.45543487504,435514.69247683336,6,2022-11-02T08:23:24-04:00,2022-11-02T08:23:24-04:00
f992f42f-a95a-ed11-aac1-0afb9334277d,b692f42f-a95a-ed11-aac1-0afb9334277d,8c92f42f-a95a-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,1107579.9486874584,1107579.4788752918,1107579.7330885418,1107579.9487038751,6,2022-11-02T08:23:27-04:00,2022-11-02T08:23:27-04:00
fb92f42f-a95a-ed11-aac1-0afb9334277d,b692f42f-a95a-ed11-aac1-0afb9334277d,8c92f42f-a95a-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,0,1107585.1812996666,1107580.6980490417,1107585.2537133335,2,2022-11-02T08:23:32-04:00,2022-11-02T08:23:32-04:00
cb1ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629482.07026070834,629481.30730437499,629481.85530825006,629482.07029058342,2,2022-11-02T08:23:34-04:00,2022-11-02T08:23:34-04:00
fc92f42f-a95a-ed11-aac1-0afb9334277d,b692f42f-a95a-ed11-aac1-0afb9334277d,8c92f42f-a95a-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,1107590.6164798751,1107590.1409497501,1107590.3501647501,1107590.6164953751,2,2022-11-02T08:23:38-04:00,2022-11-02T08:23:38-04:00
cc1ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629487.47900825005,629486.96887408337,629487.27793058334,629487.47903716669,2,2022-11-02T08:23:39-04:00,2022-11-02T08:23:39-04:00
fe92f42f-a95a-ed11-aac1-0afb9334277d,b692f42f-a95a-ed11-aac1-0afb9334277d,8c92f42f-a95a-ed11-aac1-0afb9334277d,a33e1d38-6ee8-4da6-993b-a94a8ae7fc30,1107597.9556098334,1107597.4497428751,1107597.7392810001,1107597.955621375,4,2022-11-02T08:23:45-04:00,2022-11-02T08:23:45-04:00
cd1ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629493.06111654174,629492.38276975008,629492.85530366667,629493.06114637502,2,2022-11-02T08:23:45-04:00,2022-11-02T08:23:45-04:00
34b0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435536.94360400003,435536.47532591672,435536.84152608336,435536.94362433336,6,2022-11-02T08:23:46-04:00,2022-11-02T08:23:46-04:00
ce1ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629500.41169308336,629499.95089725009,629500.19498479168,629500.4117257084,4,2022-11-02T08:23:52-04:00,2022-11-02T08:23:52-04:00
35b0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435546.92641587503,435546.4718342917,435546.80942675,435546.92643925,4,2022-11-02T08:23:56-04:00,2022-11-02T08:23:56-04:00
cf1ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629506.20304629172,629505.39314100007,629506.01139066671,629506.20307808334,2,2022-11-02T08:23:58-04:00,2022-11-02T08:23:58-04:00
36b0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435552.9884946667,435552.03615350003,435552.75521970837,435552.98851870839,6,2022-11-02T08:24:02-04:00,2022-11-02T08:24:02-04:00
d01ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629515.94337445835,629515.43467025005,629515.585979125,629515.94340366672,6,2022-11-02T08:24:08-04:00,2022-11-02T08:24:08-04:00
37b0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435560.93996908335,435559.94944187504,435560.81981720834,435560.93998420838,4,2022-11-02T08:24:10-04:00,2022-11-02T08:24:10-04:00
d11ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629525.51039070834,629524.89229570841,629525.30214137502,629525.51042370836,6,2022-11-02T08:24:17-04:00,2022-11-02T08:24:17-04:00
38b0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435569.55858850002,435569.10178083339,435569.39017750003,435569.55861429172,4,2022-11-02T08:24:19-04:00,2022-11-02T08:24:19-04:00
39b0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435576.8931924167,435575.78876666666,435576.82386916672,435576.89320708334,2,2022-11-02T08:24:26-04:00,2022-11-02T08:24:26-04:00
d21ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629535.01022987498,629534.43356004171,629534.76961862505,629535.01025495841,6,2022-11-02T08:24:27-04:00,2022-11-02T08:24:27-04:00
3bb0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435582.40349779167,435581.93554895837,435582.31926087505,435582.40351662505,2,2022-11-02T08:24:32-04:00,2022-11-02T08:24:32-04:00
d31ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629544.5168347084,629544.04135758337,629544.28607612499,629544.51685895841,6,2022-11-02T08:24:36-04:00,2022-11-02T08:24:36-04:00
3cb0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435589.69999983336,435589.32962758339,435589.61881000001,435589.70001579169,4,2022-11-02T08:24:39-04:00,2022-11-02T08:24:39-04:00
d41ced53-a95a-ed11-aac1-0afb9334277d,af1ced53-a95a-ed11-aac1-0afb9334277d,9f1ced53-a95a-ed11-aac1-0afb9334277d,fed3a16b-c5a3-4a84-a111-32b7574e04b5,629550.10967258341,629549.56948170834,629549.91826183337,629550.1096985417,2,2022-11-02T08:24:42-04:00,2022-11-02T08:24:42-04:00
3eb0e459-a95a-ed11-aac1-0afb9334277d,16b0e459-a95a-ed11-aac1-0afb9334277d,00b0e459-a95a-ed11-aac1-0afb9334277d,2baee05a-5e5a-4436-8c25-2628d46d1e08,435601.49073225004,435601.09881504171,435601.40628750005,435601.49074808334,6,2022-11-02T08:24:51-04:00,2022-11-02T08:24:51-04:00
fbb1fea3-ab5a-ed11-aac1-0afb9334277d,e7b1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,0,0,0,156573.349455875,4,2022-11-02T08:39:39-04:00,2022-11-02T08:39:39-04:00
fcb1fea3-ab5a-ed11-aac1-0afb9334277d,e7b1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156583.00527829168,156582.53216883334,156582.80387283335,156583.00530212501,4,2022-11-02T08:39:49-04:00,2022-11-02T08:39:49-04:00
fdb1fea3-ab5a-ed11-aac1-0afb9334277d,e7b1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156592.87948633335,156592.32238854168,156592.66134825,156592.87951116668,6,2022-11-02T08:39:58-04:00,2022-11-02T08:39:58-04:00
05b2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156608.30054420835,156607.73774520835,156608.08263466667,156608.30056987502,6,2022-11-02T08:40:14-04:00,2022-11-02T08:40:14-04:00
06b2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156614.41477454168,156613.44501687502,156613.81348429166,156614.4147925,2,2022-11-02T08:40:20-04:00,2022-11-02T08:40:20-04:00
07b2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156620.12801595835,156619.45909516668,156619.89413116669,156620.12803308334,2,2022-11-02T08:40:26-04:00,2022-11-02T08:40:26-04:00
08b2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156625.60712020835,156625.15485083335,156625.42334000001,156625.60713633333,2,2022-11-02T08:40:31-04:00,2022-11-02T08:40:31-04:00
09b2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156633.09079904167,156632.59978975001,156632.90637000001,156633.09081350002,4,2022-11-02T08:40:39-04:00,2022-11-02T08:40:39-04:00
0ab2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156640.92564658335,156640.20087254167,156640.72306158335,156640.92566266668,4,2022-11-02T08:40:46-04:00,2022-11-02T08:40:46-04:00
0bb2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156646.62208275002,156646.07040445835,156646.38821250002,156646.62210087501,2,2022-11-02T08:40:52-04:00,2022-11-02T08:40:52-04:00
0cb2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156652.16798633334,156651.682948,156651.98419504167,156652.16800133334,2,2022-11-02T08:40:58-04:00,2022-11-02T08:40:58-04:00
0db2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156659.70172941667,156659.16191833335,156659.4666665,156659.70174650001,4,2022-11-02T08:41:05-04:00,2022-11-02T08:41:05-04:00
0eb2fea3-ab5a-ed11-aac1-0afb9334277d,ebb1fea3-ab5a-ed11-aac1-0afb9334277d,d8b1fea3-ab5a-ed11-aac1-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,156669.32392416667,156668.712573875,156669.08909808335,156669.323944,6,2022-11-02T08:41:15-04:00,2022-11-02T08:41:15-04:00
fbbd880a-ad5a-ed11-aac1-0afb9334277d,bbbd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298727.2581811252,1298725.7565739583,1298726.2749705,1298727.2582644168,6,2022-11-02T08:49:35-04:00,2022-11-02T08:49:35-04:00
fcbd880a-ad5a-ed11-aac1-0afb9334277d,bbbd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298733.1318266666,1298732.5582548333,1298732.9072589583,1298733.1318560001,2,2022-11-02T08:49:40-04:00,2022-11-02T08:49:40-04:00
febd880a-ad5a-ed11-aac1-0afb9334277d,bbbd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298738.5652123333,1298738.0042447501,1298738.3214105833,1298738.5652412083,2,2022-11-02T08:49:46-04:00,2022-11-02T08:49:46-04:00
09be880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298753.4146127084,1298752.9111106668,1298753.2052788334,1298753.4146467501,6,2022-11-02T08:50:01-04:00,2022-11-02T08:50:01-04:00
0abe880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298762.7222261252,1298762.2867041668,1298762.5974549584,1298762.7222461251,6,2022-11-02T08:50:10-04:00,2022-11-02T08:50:10-04:00
0dbe880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298773.7378702918,1298773.127173,1298773.4455438333,1298773.7378919167,6,2022-11-02T08:50:21-04:00,2022-11-02T08:50:21-04:00
0ebe880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298779.1040652918,1298778.4923652501,1298778.8457930002,1298779.1040862501,2,2022-11-02T08:50:26-04:00,2022-11-02T08:50:26-04:00
10be880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298786.3942028333,1298785.8989105001,1298786.228337375,1298786.3942240002,4,2022-11-02T08:50:34-04:00,2022-11-02T08:50:34-04:00
11be880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298793.9702934583,1298793.449899625,1298793.9475596251,1298793.9703125001,4,2022-11-02T08:50:41-04:00,2022-11-02T08:50:41-04:00
13be880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298803.1875121251,1298802.6911693751,1298802.9867372918,1298803.1875313751,6,2022-11-02T08:50:51-04:00,2022-11-02T08:50:51-04:00
15be880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298813.0766909583,1298812.5900650835,1298812.893224125,1298813.0767050001,6,2022-11-02T08:51:00-04:00,2022-11-02T08:51:00-04:00
16be880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298820.7938712083,1298820.1231653751,1298820.499512125,1298820.7938914583,4,2022-11-02T08:51:08-04:00,2022-11-02T08:51:08-04:00
18be880a-ad5a-ed11-aac1-0afb9334277d,c2bd880a-ad5a-ed11-aac1-0afb9334277d,9dbd880a-ad5a-ed11-aac1-0afb9334277d,c2097f36-4ca3-4537-856d-a649d1557553,1298830.2095795001,1298829.7737505001,1298830.0448476668,1298830.2095932085,6,2022-11-02T08:51:18-04:00,2022-11-02T08:51:18-04:00
cf72ec18-af5a-ed11-aac1-0afb9334277d,bc72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320595.56368120835,320594.86340975005,320595.33008050005,320595.56375937501,2,2022-11-02T09:03:13-04:00,2022-11-02T09:03:13-04:00
d072ec18-af5a-ed11-aac1-0afb9334277d,bc72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320605.70983029169,320605.1367977917,320605.47644808335,320605.70985045837,6,2022-11-02T09:03:23-04:00,2022-11-02T09:03:23-04:00
d172ec18-af5a-ed11-aac1-0afb9334277d,bc72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320612.86897166667,320612.1642795417,320612.61847262504,320612.86899591668,6,2022-11-02T09:03:30-04:00,2022-11-02T09:03:30-04:00
da72ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320632.15065137501,320631.59824508335,320631.91720187501,320632.15066745837,4,2022-11-02T09:03:49-04:00,2022-11-02T09:03:49-04:00
db72ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,0,320634.55496395833,0,320637.55574904167,2,2022-11-02T09:03:55-04:00,2022-11-02T09:03:55-04:00
dc72ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320647.27111483336,320646.682057,320647.00478737504,320647.27112929168,6,2022-11-02T09:04:04-04:00,2022-11-02T09:04:04-04:00
dd72ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320652.96100829169,320652.36228941666,320652.71078841668,320652.96101629169,2,2022-11-02T09:04:10-04:00,2022-11-02T09:04:10-04:00
df72ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320657.83558345836,320657.16213854169,320657.61840199999,320657.83559937502,6,2022-11-02T09:04:15-04:00,2022-11-02T09:04:15-04:00
e072ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,0,320660.03623458336,0,320660.43807412504,2,2022-11-02T09:04:18-04:00,2022-11-02T09:04:18-04:00
e172ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320669.3309604167,320668.76133925002,320669.09797554166,320669.33097558335,4,2022-11-02T09:04:27-04:00,2022-11-02T09:04:27-04:00
e272ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,0,320671.633473625,320671.56435991667,320674.63464358333,4,2022-11-02T09:04:32-04:00,2022-11-02T09:04:32-04:00
e372ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320682.79973212501,320681.87896937504,320682.19917787501,320682.7997486667,4,2022-11-02T09:04:40-04:00,2022-11-02T09:04:40-04:00
e472ec18-af5a-ed11-aac1-0afb9334277d,bf72ec18-af5a-ed11-aac1-0afb9334277d,ab72ec18-af5a-ed11-aac1-0afb9334277d,76acef3c-d659-4fdd-b258-3668a1597584,320688.5911925417,320687.94109808333,320688.32398416667,320688.59120958333,2,2022-11-02T09:04:46-04:00,2022-11-02T09:04:46-04:00
6eff4f0c-b95a-ed11-aac1-0afb9334277d,59ff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876075.3637612085,2876074.9002032503,2876075.1953410837,2876075.3638119586,2,2022-11-02T10:15:43-04:00,2022-11-02T10:15:43-04:00
6fff4f0c-b95a-ed11-aac1-0afb9334277d,59ff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876080.5462031253,2876080.1319654169,2876080.4134656251,2876080.5462319166,2,2022-11-02T10:15:48-04:00,2022-11-02T10:15:48-04:00
70ff4f0c-b95a-ed11-aac1-0afb9334277d,59ff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876085.9632485835,2876085.5202317084,2876085.8988241251,2876085.9632788752,2,2022-11-02T10:15:53-04:00,2022-11-02T10:15:53-04:00
77ff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876096.1484908336,2876095.7367370836,2876096.0484890002,2876096.1485077501,2,2022-11-02T10:16:03-04:00,2022-11-02T10:16:03-04:00
78ff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876105.3330459166,2876104.9557421254,2876105.2164255837,2876105.3330648751,6,2022-11-02T10:16:13-04:00,2022-11-02T10:16:13-04:00
79ff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876112.716945292,2876112.3044781666,2876112.5993867917,2876112.7169640837,4,2022-11-02T10:16:20-04:00,2022-11-02T10:16:20-04:00
7aff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876121.9844528334,2876121.5875765835,2876121.885899167,2876121.9844707916,6,2022-11-02T10:16:29-04:00,2022-11-02T10:16:29-04:00
7bff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876131.1702938336,2876130.8417371251,0,2876131.1703068754,6,2022-11-02T10:16:38-04:00,2022-11-02T10:16:38-04:00
7cff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876140.5229747919,2876140.1080540833,2876133.3510314585,2876140.522994292,6,2022-11-02T10:16:48-04:00,2022-11-02T10:16:48-04:00
7dff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876148.1229665834,2876147.7081405004,2876141.2065810002,2876148.1229855004,4,2022-11-02T10:16:55-04:00,2022-11-02T10:16:55-04:00
7eff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876155.5735245002,2876155.1258402504,2876149.457381417,2876155.5735439169,4,2022-11-02T10:17:03-04:00,2022-11-02T10:17:03-04:00
7fff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,2876163.1409907085,2876162.695127375,2876155.7544818334,2876163.1410081252,4,2022-11-02T10:17:10-04:00,2022-11-02T10:17:10-04:00
80ff4f0c-b95a-ed11-aac1-0afb9334277d,5fff4f0c-b95a-ed11-aac1-0afb9334277d,2eff4f0c-b95a-ed11-aac1-0afb9334277d,d973b82f-367b-4871-94a9-181421f870e8,0,0,0,2876165.6059970418,0,2022-11-02T10:17:13-04:00,2022-11-02T10:17:13-04:00
c94165f5-b95a-ed11-aac1-0afb9334277d,774165f5-b95a-ed11-aac1-0afb9334277d,604165f5-b95a-ed11-aac1-0afb9334277d,5e0ae9ff-7cb8-499d-bee1-b1226869c14e,102373.02047862501,102372.523587125,102372.83681641667,102373.02056525,4,2022-11-02T10:21:57-04:00,2022-11-02T10:21:57-04:00
ca4165f5-b95a-ed11-aac1-0afb9334277d,774165f5-b95a-ed11-aac1-0afb9334277d,604165f5-b95a-ed11-aac1-0afb9334277d,5e0ae9ff-7cb8-499d-bee1-b1226869c14e,102378.336765,102377.80922733335,102378.161509875,102378.33679475001,2,2022-11-02T10:22:02-04:00,2022-11-02T10:22:02-04:00
